id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3686,Home in Washington · ★4.64 · 1 bedroom · 1 bed · 1 private bath,4645,Vita,,Historic Anacostia,38.86339,-76.98889,Private room,67,31,83,2023-07-21,0.53,1,271,2,
3943,Townhouse in Washington · ★4.83 · 1 bedroom · 1 bed · 1 private bath,5059,Vasa,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91195,-77.00456,Private room,78,1,480,2023-09-05,2.75,5,334,37,Hosted License: 5007242201001033
4197,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,5061,Sandra,,"Capitol Hill, Lincoln Park",38.88719,-76.99472,Private room,80,7,56,2023-08-27,0.32,2,331,10,Hosted License: 5007242201000749
4529,Home in Washington · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,5803,Bertina,,"Eastland Gardens, Kenilworth",38.90585,-76.94469,Private room,56,30,102,2019-07-05,0.59,1,179,0,Exempt
4967,Home in Washington · ★4.74 · 1 bedroom · 1 bed · 3 baths,7086,Edward,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91217,-76.99249,Private room,2500,1125,31,2016-09-22,0.20,3,365,0,
5589,Rental unit in Washington · ★4.50 · 1 bedroom · 1 bed · 1 bath,6527,Ami,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91887,-77.04008,Entire home/apt,59,31,96,2023-08-17,0.56,1,27,1,
6165,Townhouse in Washington · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,5782,Val,,"Brightwood Park, Crestwood, Petworth",38.95331,-77.03624,Private room,82,31,23,2023-07-03,0.14,2,329,1,
7103,Guest suite in Washington · ★4.79 · 1 bedroom · 2 beds · 1 bath,17633,Charlotte,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91999,-77.09774,Entire home/apt,66,31,93,2022-06-03,0.57,32,306,0,
11785,Rental unit in Washington · ★4.59 · 1 bedroom · 3 beds · 1 bath,32015,Teresa,,"Cathedral Heights, McLean Gardens, Glover Park",38.92622,-77.07591,Entire home/apt,85,31,412,2022-06-27,2.48,4,363,0,
12442,Home in Washington · ★4.61 · 1 bedroom · 1 bed · 1.5 shared baths,32015,Teresa,,"Cathedral Heights, McLean Gardens, Glover Park",38.92756,-77.07667,Private room,52,31,117,2023-07-01,0.71,4,316,2,
13744,Rental unit in Washington · ★4.85 · 1 bedroom · 2 beds · 1 bath,53927,Victoria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92836,-77.03136,Entire home/apt,125,30,35,2022-09-28,0.21,1,303,3,Hosted License: 5007242201000873
14218,Home in Washington · ★4.62 · 1 bedroom · 1 bed · 1.5 shared baths,32015,Teresa,,"Cathedral Heights, McLean Gardens, Glover Park",38.92668,-77.07686,Private room,52,31,104,2023-06-02,0.69,4,263,3,
17131,Home in Washington · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,32015,Teresa,,"Cathedral Heights, McLean Gardens, Glover Park",38.92644,-77.07646,Private room,52,31,106,2023-03-23,0.65,4,273,1,
24712,Home in Washington · ★4.27 · 5 bedrooms · 9 beds · 3.5 baths,100727,Capital Vacation,,"Brightwood Park, Crestwood, Petworth",38.94896,-77.02294,Entire home/apt,236,1,190,2023-08-21,1.30,3,157,33,Hosted License: 5007242201002072<br />Unhosted License: 5007262201002073
26147,Home in Washington · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,5782,Val,,"Brightwood Park, Crestwood, Petworth",38.95528,-77.03463,Private room,55,31,9,2018-08-20,0.06,2,329,0,
27281,Rental unit in Washington · ★4.77 · 1 bedroom · 3 beds · 1 bath,117099,Stephen,,"Union Station, Stanton Park, Kingman Park",38.90053,-76.99133,Entire home/apt,645,31,15,2016-07-14,0.09,1,364,0,
27682,Rental unit in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,36646,Ellen,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9665,-77.00645,Entire home/apt,65,120,11,2022-08-13,0.07,2,315,0,
32087,Bed and breakfast in Washington · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,288,1,16,2023-01-29,0.11,11,129,1,Exempt
52092,Rental unit in Washington · ★4.35 · 2 bedrooms · 3 beds · 1 bath,50148,Adreinne,,"Shaw, Logan Circle",38.9077,-77.02431,Entire home/apt,80,31,196,2022-08-11,1.24,3,283,0,
62122,Home in Washington · ★4.85 · 2 bedrooms · 2 beds · 1 private bath,301975,Sarah (And JT),,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92238,-77.04709,Private room,95,5,125,2023-06-25,0.93,1,117,14,Hosted License: 5007242201000081
65024,Rental unit in Washington · ★4.09 · 1 bedroom · 1 bed · 1 shared bath,315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91717,-77.0085,Private room,35,31,11,2021-12-01,0.14,40,224,0,
67483,Guest suite in Washington · ★4.51 · 1 bedroom · 1 bed · 1 bath,332901,Chris And Shawanda,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.934628,-77.029839,Entire home/apt,99,31,163,2023-08-01,1.06,1,287,2,
72454,Townhouse in Washington · ★4.33 · 4 bedrooms · 5 beds · 3.5 baths,100727,Capital Vacation,,"Brightwood Park, Crestwood, Petworth",38.94831559006181,-77.02275028832112,Entire home/apt,223,4,276,2023-09-04,1.81,3,150,40,Hosted License: 5007242201002072<br />Unhosted License: 5007262201002073
78264,Place to stay in Washington · ★4.69 · 1 bedroom · 2 beds · 1 bath,96456433,Jenna,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9148,-77.00931,Entire home/apt,93,1,48,2023-08-07,0.36,13,356,6,Hosted License: 5007242201000462<br />Unhosted License: 5007262201000463
79866,Home in Washington · ★4.89 · 1 bedroom · 1 bed,7086,Edward,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90493,-76.98643,Private room,2500,1000,10,2016-08-27,0.07,3,365,0,
79867,Home in Washington · ★4.90 · 1 bedroom · 1 bed,7086,Edward,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90618,-76.98498,Private room,2500,1125,10,2016-09-30,0.07,3,365,0,
93551,Townhouse in Washington · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,481929,Chris,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91433,-77.01876,Private room,82,31,103,2023-07-30,0.68,4,362,1,
116951,Townhouse in Washington · ★4.68 · 1 bedroom · 2 beds · 1.5 baths,481929,Chris,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91435869686174,-77.01809903471504,Private room,69,31,85,2023-08-06,0.57,4,286,3,
150109,Rental unit in Washington · ★4.83 · 1 bedroom · 1 bed · 1 bath,723470,Steffanie,,"Dupont Circle, Connecticut Avenue/K Street",38.91525,-77.04001,Entire home/apt,135,31,31,2022-03-01,0.21,1,64,0,
153545,Home in Washington · ★4.65 · 1 bedroom · 1 bed · 2 shared baths,738459,Natasha,,"Brightwood Park, Crestwood, Petworth",38.94286,-77.04417,Private room,48,30,39,2023-07-01,0.27,5,271,1,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812
155859,Home in Washington · ★4.87 · 1 bedroom · 1 bed · 1 private bath,745305,Larry And Paulette,,"Takoma, Brightwood, Manor Park",38.96628,-77.0309,Private room,60,31,130,2019-10-28,0.88,2,27,0,
164069,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 1 private bath,5059,Vasa,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91366,-77.00803,Private room,85,1,201,2023-03-19,1.36,5,3,3,Hosted License: 5007242201001033
174808,Home in Washington · ★4.95 · 1 bedroom · 1 bed · 1 bath,835242,Jeffrey,,Historic Anacostia,38.86432,-76.98749,Private room,95,2,74,2023-06-30,0.82,1,173,24,Hosted License: 5007242201001736
175608,Rental unit in Washington · ★4.29 · 2 bedrooms · 2 beds · 1 bath,50148,Adreinne,,"Shaw, Logan Circle",38.90756,-77.02212,Entire home/apt,54,31,189,2023-07-08,1.30,3,324,3,
178395,Home in Washington · 1 bedroom · 4 beds · 1.5 shared baths,852801,Allison,,"Takoma, Brightwood, Manor Park",38.96165,-77.01858,Private room,399,31,0,,,2,365,0,
196429,Guest suite in Washington · ★4.20 · Studio · 2 beds · 1 bath,956417,Julia,,"Takoma, Brightwood, Manor Park",38.96923,-77.02041,Entire home/apt,125,31,7,2022-04-01,0.06,1,358,0,
198685,Townhouse in Washington · ★4.72 · 1 bedroom · 1 bed · 1.5 shared baths,966613,Robin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93395,-77.01625,Private room,41,31,155,2023-07-02,1.06,3,267,2,
201116,Rental unit in Washington · ★4.49 · 1 bedroom · 2 beds · 1 bath,983611,Reed,,"Takoma, Brightwood, Manor Park",38.97474,-77.01997,Entire home/apt,90,28,222,2023-08-20,1.52,1,274,2,Hosted License: 5007242201001837
204741,Condo in Washington · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,1005751,Denise,,"Congress Heights, Bellevue, Washington Highlands",38.82768,-76.99624,Private room,33,31,117,2023-02-28,0.80,2,55,1,
223203,Home in Washington · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,15,2023-07-12,0.10,4,365,4,Hosted License: 5007242201001959
223922,Home in Washington · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,738459,Natasha,,"Brightwood Park, Crestwood, Petworth",38.94482,-77.04437,Entire home/apt,120,1,200,2023-08-29,1.37,5,58,34,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812
251611,Home in Washington · 1 bedroom · 2 beds · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,1,2019-03-10,0.02,4,365,0,Hosted License: 5007242201001959
251615,Home in Washington · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,6,2022-08-19,0.09,4,365,0,Hosted License: 5007242201001959
251619,Home in Washington · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,9,2023-04-03,0.07,4,365,1,Hosted License: 5007242201001959
262629,Home in Washington · ★4.87 · 1 bedroom · 1 bed · 1 private bath,36646,Ellen,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96691,-77.0044,Private room,58,90,40,2022-10-20,0.28,2,271,1,Exempt
290001,Townhouse in Washington · ★4.85 · 1 bedroom · 1 bed · 1 bath,1505235,Jane,,"Shaw, Logan Circle",38.91001,-77.02563,Entire home/apt,183,2,167,2023-08-05,1.19,1,114,20,Unhosted License: 5007262201000654
296196,Rental unit in Washington · ★4.88 · 1 bedroom · 2 beds · 1 bath,1528235,Frank,,"Dupont Circle, Connecticut Avenue/K Street",38.9146,-77.03602,Entire home/apt,149,3,75,2023-08-20,0.53,1,248,15,Hosted License: 5007242201000602
299030,Home in Washington · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,1541062,Donna,,"Colonial Village, Shepherd Park, North Portal Estates",38.9806,-77.03084,Private room,95,1,34,2023-06-25,0.25,2,365,8,Hosted License: 5007242201000328
303723,Guest suite in Washington · ★4.78 · 1 bedroom · 1 bed · 1 bath,1563230,Gennet,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91611,-77.02662,Entire home/apt,150,31,173,2020-03-12,1.66,1,88,0,Exempt
306465,"Rental unit in Dupont Circle, Washington · ★4.56 · 2 bedrooms · 3 beds · 1 bath",767543,Dana,,"Dupont Circle, Connecticut Avenue/K Street",38.91297,-77.0465,Entire home/apt,198,5,19,2023-03-29,0.14,1,70,4,Hosted License: 5007242201002389
313405,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 1 private bath,1541062,Donna,,"Colonial Village, Shepherd Park, North Portal Estates",38.9793,-77.0283,Private room,98,1,28,2023-07-09,0.20,2,360,14,Hosted License: 5007242201000328
322610,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,1651634,Lois,,"Union Station, Stanton Park, Kingman Park",38.90094,-76.99943,Entire home/apt,125,31,0,,,2,0,0,
322611,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,1651634,Lois,,"Union Station, Stanton Park, Kingman Park",38.89966,-76.99946,Entire home/apt,129,90,1,2019-09-20,0.02,2,0,0,
339208,Rental unit in Washington · ★4.75 · 2 bedrooms · 3 beds · 1 bath,1722407,Wayne,,"Capitol View, Marshall Heights, Benning Heights",38.89094,-76.93638,Entire home/apt,80,4,155,2023-09-02,1.11,1,277,18,Hosted License: 5007242201000688
355527,Rental unit in Washington · ★4.79 · 1 bedroom · 1 bed · 1 bath,1096793,Marina,,"Capitol Hill, Lincoln Park",38.88408,-77.0035,Entire home/apt,185,2,155,2023-08-02,1.10,1,118,6,Hosted License: 5006701000005377
382111,Rental unit in Washington · ★4.79 · 1 bedroom · 2 beds · 1 bath,1907809,Micha,,"Capitol Hill, Lincoln Park",38.89099,-76.99458,Entire home/apt,200,29,269,2023-06-25,1.93,1,153,9,Hosted License: 5007242201000627
409582,Rental unit in Washington · ★4.88 · Studio · 1 bed · 1 bath,2038963,Kelly,,"Capitol Hill, Lincoln Park",38.88306,-76.99497,Entire home/apt,149,2,586,2023-09-05,4.21,1,39,35,Hosted License: 5007242101000002
437005,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 2 shared baths,2170422,Greta,,Historic Anacostia,38.86256,-76.98689,Private room,396,31,105,2021-09-23,0.76,2,364,0,
453159,Guest suite in Washington · ★4.91 · 2 bedrooms · 3 beds · 2 baths,40168,Crystal,,"Capitol Hill, Lincoln Park",38.87772,-76.985,Entire home/apt,127,3,384,2023-08-12,2.82,1,88,52,Hosted License: 5007242201001171
453315,Guest suite in Washington · ★4.88 · 1 bedroom · 1 bed · 1 bath,2252538,Adam And Jen,,"Union Station, Stanton Park, Kingman Park",38.89538,-76.98648,Entire home/apt,100,2,932,2023-09-04,6.75,1,60,56,Hosted License: 5007242201000823
501809,Townhouse in Washington · ★4.86 · 1 bedroom · 2 beds · 1.5 shared baths,481929,Chris,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91454,-77.01814,Private room,76,31,35,2023-07-29,0.28,4,21,3,
525672,"Townhouse in Capitol Hill, Washington · ★4.86 · 1 bedroom · 2 beds · 1 bath",2583808,Desiree,,"Capitol Hill, Lincoln Park",38.88183,-76.98911,Entire home/apt,126,3,255,2023-09-05,1.88,2,302,2,Hosted License: 5007242201002738
542144,Townhouse in Washington · ★4.90 · 1 bedroom · 1 bed · 1 bath,2666087,Rhea,,"Capitol Hill, Lincoln Park",38.88745,-76.99293,Entire home/apt,145,31,31,2023-04-03,0.26,1,262,1,
556729,Townhouse in Washington · ★4.48 · 1 bedroom · 1 bed · 1.5 shared baths,966613,Robin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92991,-77.01911,Private room,50,31,136,2022-02-28,1.01,3,212,0,
560341,Home in Washington · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,738459,Natasha,,"Brightwood Park, Crestwood, Petworth",38.94306,-77.04405,Private room,59,30,22,2014-10-30,0.16,5,158,0,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812
561697,Rental unit in Washington · ★4.78 · 1 bedroom · 4 beds · 1 bath,2761762,Russell,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91096,-77.00858,Entire home/apt,91,2,342,2023-09-12,2.52,5,84,18,Hosted License: 5007242201002692
563607,Rental unit in Washington · ★4.75 · Studio · 1 bed · 1 bath,2771266,Shafiq,,"Dupont Circle, Connecticut Avenue/K Street",38.91563852430024,-77.03795508901203,Entire home/apt,97,1,124,2023-09-08,1.41,2,164,56,Hosted License: 5007242201000536<br />Unhosted License: 5007262201000537
610655,Condo in Washington · ★4.59 · 2 bedrooms · 1 bed · 1 bath,3027744,Deon,,"Brightwood Park, Crestwood, Petworth",38.95792,-77.02189,Entire home/apt,89,31,155,2019-04-18,1.15,1,0,0,
626868,Rental unit in Washington · ★4.63 · Studio · 1 bath,3111772,Austin,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91478,-77.01549,Entire home/apt,95,3,110,2023-08-26,0.83,2,229,4,Unhosted License: 5007242201002241
638604,Rental unit in Washington · ★3.29 · 1 bedroom · 1 bed · 1 bath,1671809,Mary Beth,,"Georgetown, Burleith/Hillandale",38.91438,-77.06933,Entire home/apt,169,31,7,2022-11-30,0.06,2,365,1,
654835,Home in Washington · ★4.62 · 1 bedroom · 2 beds · 1 shared bath,1671809,Mary Beth,,"Georgetown, Burleith/Hillandale",38.91504,-77.07064,Private room,139,31,14,2022-05-14,0.11,2,365,0,
660514,Townhouse in Washington · ★4.20 · 1 bedroom · 1 bed · 1.5 baths,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92539,-77.02934,Private room,75,31,6,2021-09-06,0.10,3,263,0,
660537,Townhouse in Washington · 1 bedroom · 1 bed · 1.5 shared baths,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92632759125191,-77.02766898838884,Private room,52,45,0,,,3,348,0,
688914,Townhouse in Washington · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,3517743,Kanita,,"Douglas, Shipley Terrace",38.85045,-76.97992,Private room,150,31,8,2023-08-19,0.15,4,274,2,
713529,Home in Washington · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87182,-77.01231,Private room,91,1,640,2023-09-04,4.93,15,177,35,Hosted License: 5007242201000434
723716,Rental unit in Washington · ★4.59 · Studio · 1 bed · 1 bath,3138065,Steve,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93605,-77.04289,Entire home/apt,66,4,34,2023-09-09,0.34,2,14,18,Hosted License: 5007262201000218
748316,Guesthouse in Washington · ★4.87 · 1 bedroom · 1 bed · 1 bath,1399272,Ken,,"Union Station, Stanton Park, Kingman Park",38.89707,-76.9881,Entire home/apt,125,2,731,2023-09-04,5.54,1,311,35,Hosted License: 5007242201000434
763569,Rental unit in Washington · ★4.68 · 1 bedroom · 1 bed · 1 bath,738459,Natasha,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93624,-77.05813,Entire home/apt,70,60,20,2023-08-29,0.16,5,308,2,
792578,Townhouse in Washington · ★4.42 · 3 bedrooms · 4 beds · 2.5 baths,4027780,Leonard,,"River Terrace, Benning, Greenway, Dupont Park",38.88529,-76.9509,Entire home/apt,78,2,93,2019-04-21,0.73,1,256,0,Hosted License: 6574585512304987
794213,Townhouse in Washington · ★4.59 · 2 bedrooms · 3 beds · 2 baths,4071043,Grace,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92479,-77.04149,Entire home/apt,160,1,285,2023-08-20,2.17,4,339,17,Hosted License: 5007242201002563
800076,Rental unit in Washington · ★4.80 · Studio · 1 bed · 1 bath,3885360,Too,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91545,-77.0305,Entire home/apt,152,1,228,2023-08-07,1.78,1,356,22,Hosted License: 5007242201001051
801699,Loft in Washington · ★4.91 · 1 bedroom · 1 bed · 1 bath,4219994,Karen,,"Dupont Circle, Connecticut Avenue/K Street",38.91069,-77.04186,Entire home/apt,140,180,24,2016-02-14,0.19,1,0,0,
808830,Home in Washington · ★4.90 · 2 bedrooms · 2 beds · 2.5 shared baths,3765717,Jane,,"Cathedral Heights, McLean Gardens, Glover Park",38.92087,-77.07631,Private room,125,1,408,2023-07-14,3.15,1,347,29,Hosted License: 5007242201000557
815855,Rental unit in Washington · ★4.21 · 1 bedroom · 1 bed · 1 bath,50148,Adreinne,,"Shaw, Logan Circle",38.90881,-77.02255,Entire home/apt,75,31,166,2023-08-20,1.31,3,348,6,
828497,Home in Washington · ★4.89 · 3 bedrooms · 3 beds · 2 baths,3825475,Sheri,,"Friendship Heights, American University Park, Tenleytown",38.94291,-77.07173,Private room,165,3,109,2023-08-28,0.86,1,186,17,Hosted License: 5007242201000639
841260,Rental unit in Washington · ★4.47 · 1 bedroom · 1 bed · 2 shared baths,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93719,-77.02335,Private room,39,31,15,2023-07-31,0.12,40,323,1,
842418,Condo in Washington · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,2236092,Kristi,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89898,-77.01629,Entire home/apt,250,31,68,2022-06-28,0.52,1,90,0,
860336,Home in Washington · ★4.73 · 1 bedroom · 2 beds · 1 private bath,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.90847,-77.04681,Private room,131,1,517,2023-08-23,4.02,4,123,54,Hosted License: 5007242201000569
860776,Condo in Washington · ★4.53 · 1 bedroom · 1 bed · 3 shared baths,315148,John,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91785,-77.01498,Private room,35,31,19,2023-08-03,0.23,40,317,1,
861775,Home in Washington · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,3517743,Kanita,,"Douglas, Shipley Terrace",38.8491,-76.97982,Private room,65,31,23,2023-03-03,0.22,4,179,1,
871825,Rental unit in Washington · ★4.83 · 1 bedroom · 1 bed · 1 bath,4597024,Rich And Betsy,,"Capitol Hill, Lincoln Park",38.88442,-77.00491,Entire home/apt,120,31,18,2021-06-28,0.16,1,0,0,
873182,Rental unit in Washington · ★4.62 · 1 bedroom · 2 beds · 1 bath,4608059,Joy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95345,-76.99504,Entire home/apt,125,7,48,2023-04-02,0.57,1,16,5,Hosted License: 5007242201001457
883653,"Townhouse in Washington, D.C. · ★4.91 · 4 bedrooms · 5 beds · 3.5 baths",1541121,Asa & Andrea,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9356,-77.04468,Entire home/apt,350,4,36,2023-06-28,0.28,1,0,2,Unhosted License: 5007262201000253
886283,Rental unit in Washington · ★4.63 · 1 bedroom · 1 bed · 1 bath,4698675,Katy,,"Friendship Heights, American University Park, Tenleytown",38.94492,-77.09234,Entire home/apt,100,30,55,2022-12-18,0.42,1,115,1,Hosted License: 5007242201001442<br />Unhosted License: 5007262201001443
887461,Rental unit in Washington · ★4.47 · 1 bedroom · 1 bed · 2 shared baths,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93788,-77.02313,Private room,39,31,17,2023-03-31,0.17,40,327,1,
888029,Rental unit in Washington · ★4.53 · 1 bedroom · 1 bed · 2 shared baths,315148,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93664,-77.02298,Private room,35,31,17,2023-09-03,0.14,40,338,3,
889302,Condo in Washington · ★4.74 · 2 bedrooms · 2 beds · 1 bath,4717941,Joe,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91902,-77.04261,Entire home/apt,139,4,126,2023-02-21,0.97,1,0,5,Hosted License: 5007262201001060
892183,Home in Washington · ★4.62 · 4 bedrooms · 5 beds · 2.5 baths,4280278,Sara,,"Shaw, Logan Circle",38.90746,-77.02716,Entire home/apt,479,3,234,2023-08-27,2.21,4,262,24,Hosted License: 5007242201001758<br />Unhosted License: 5007262201001759
893529,Home in Washington · 1 bedroom · 1 bed · 1 bath,4752493,Kristie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91223,-77.01067,Private room,350,31,1,2013-06-15,0.01,1,365,0,
898543,Townhouse in Washington · ★4.91 · 3 bedrooms · 3 beds · 2 baths,4795247,Diana,,"West End, Foggy Bottom, GWU",38.90153,-77.05434,Entire home/apt,165,31,168,2023-03-23,1.53,2,301,2,
898544,Townhouse in Washington · ★4.91 · 3 bedrooms · 2 beds · 2 baths,4795247,Diana,,"West End, Foggy Bottom, GWU",38.8996,-77.05277,Entire home/apt,180,31,128,2022-09-16,1.11,2,175,1,
902573,Home in Washington · ★4.74 · 1 bedroom · 1 bed · 1 bath,481929,Chris,,"Shaw, Logan Circle",38.91054,-77.02149,Private room,89,31,23,2016-11-16,0.18,4,363,0,
925318,Home in Washington · ★4.75 · 1 bedroom · 1 bed · 1 bath,4977214,Lisa,,"Brightwood Park, Crestwood, Petworth",38.9413,-77.03284,Private room,50,31,13,2022-08-08,0.10,1,345,0,
945426,Home in Washington · ★4.95 · 1 bedroom · 1 bed · 1 private bath,5121445,Rose,,"Friendship Heights, American University Park, Tenleytown",38.9604,-77.08253,Private room,92,2,439,2023-08-30,3.45,1,302,61,Hosted License: 5007242201000371
973608,Rental unit in Washington · ★2.67 · 1 bedroom · 1 bed · 2 baths,315148,John,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91999,-77.01361,Private room,30,31,4,2016-05-12,0.04,40,365,0,
997859,Rental unit in Washington · ★4.83 · 3 bedrooms · 3 beds · 2 baths,1662757,Gloria,,"Dupont Circle, Connecticut Avenue/K Street",38.9135,-77.04356,Entire home/apt,195,31,94,2023-02-01,0.74,4,283,1,
1003792,Home in Washington · ★4.44 · 4 bedrooms · 5 beds · 4 baths,4280278,Sara,,"Union Station, Stanton Park, Kingman Park",38.89455,-76.9911,Entire home/apt,500,31,56,2021-10-02,0.61,4,180,0,
1026034,Rental unit in Washington · ★4.94 · Studio · 1 bed · 1 bath,2070536,Joel,,"Shaw, Logan Circle",38.91007,-77.03316,Entire home/apt,140,2,454,2023-09-11,3.61,1,127,65,Hosted License: 5007242201000142
1048410,Guest suite in Washington · ★4.74 · 1 bedroom · 1 bed · 1 bath,5771803,Anneliese,,"Brightwood Park, Crestwood, Petworth",38.95132,-77.02831,Entire home/apt,70,31,50,2017-07-16,0.49,1,134,0,
1083336,Townhouse in Washington · ★4.84 · 4 bedrooms · 5 beds · 3.5 baths,5956393,Kyle,,"Brightwood Park, Crestwood, Petworth",38.95152,-77.021,Entire home/apt,264,31,324,2022-08-08,2.62,2,164,0,
1092713,Rental unit in Washington · ★4.58 · 1 bedroom · 3 beds · 1 bath,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.91046,-77.0471,Entire home/apt,149,1,437,2023-08-13,3.48,4,34,36,Hosted License: 5007242201000569
1106738,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,6076215,Mark,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92275,-77.04161,Entire home/apt,120,180,0,,,1,0,0,
1112617,Rental unit in Washington · ★4.81 · 1 bedroom · 1 bed · 1 bath,6105873,John,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91843,-77.04338,Entire home/apt,140,31,189,2023-08-22,1.87,2,94,4,
1126839,Townhouse in Washington · ★4.93 · 2 bedrooms · 1 bed · 2 baths,192856,Ruzgar,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91491,-77.02544,Entire home/apt,160,120,61,2021-04-19,0.49,1,179,0,
1159439,Rental unit in Washington · ★4.90 · 1 bedroom · 1 bed · 1 bath,6353432,Henrike,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91508,-77.00122,Entire home/apt,90,1,475,2023-07-30,3.79,1,0,74,Hosted License: 5007242201000751
