listing_id,host_id,neighbourhood_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price
659433561381337372,49629118,5,38.94884583663914,-77.02010609259032,5,1.0,2.0,3.0,156.0
659745715204713663,466672560,16,38.8966,-76.99638,4,1.0,1.0,2.0,153.0
659967211112318971,107434423,23,38.905065,-77.051708,2,1.0,1.0,1.0,210.0
660361947280474796,466834966,18,38.92851,-77.02349,4,1.0,1.0,2.0,126.0
660799933002361415,8499496,10,38.9172821,-77.0166047,5,1.5,2.0,3.0,335.0
660922786043660705,172702772,2,38.8889601,-76.97754069999999,2,1.0,1.0,1.0,89.0
661121154118134381,3532124,18,38.92316,-77.02511,6,,3.0,,
661250682298355090,107434423,15,38.900777,-77.016936,2,1.0,1.0,1.0,154.0
661413836350118166,81005284,9,38.9100261,-77.01967859999999,6,1.5,2.0,2.0,246.0
661470761900023352,64532749,26,38.93932,-76.98627,6,1.0,2.0,3.0,158.0
662243699702594697,9241616,2,38.8884251,-76.9928937,4,,1.0,,
662279537920006359,45105443,5,38.95492,-77.02498,4,1.0,2.0,3.0,115.0
663803029478294826,7742749,13,38.91589,-77.03758,2,1.0,1.0,1.0,110.0
665725318576268686,364182158,1,38.9262224,-77.00739449999999,2,1.0,0.0,1.0,109.0
666077513795049766,141344806,17,38.90708,-77.05792,4,1.0,2.0,4.0,172.0
666655112214409662,322298965,28,38.92422,-76.9773,14,3.0,5.0,7.0,457.0
667170571293326090,8139997,10,38.91475,-77.02308,4,2.0,2.0,2.0,305.0
667579843214275242,464139430,9,38.9098487,-77.020258,2,1.0,1.0,0.0,80.0
668190624395612802,16682882,14,38.8842,-76.93015,10,3.5,4.0,5.0,501.0
668216746657330751,464139430,9,38.91091,-77.02114,2,1.0,1.0,1.0,94.0
668221732285104475,464139430,9,38.90945,-77.01925,2,1.0,1.0,0.0,90.0
668674687044712287,464139430,9,38.91101,-77.01975,2,1.0,1.0,1.0,105.0
668711052305358855,468874157,29,38.86872,-76.94612,8,1.5,3.0,4.0,191.0
669021062996741554,128604644,34,38.8467,-77.00122,3,1.0,1.0,2.0,88.0
669477065389246587,292627688,32,38.85756,-76.95626,4,1.0,2.0,2.0,161.0
669722774818819425,513603934,18,38.92428878660545,-77.03097622645873,6,2.0,3.0,3.0,314.0
669730022865641497,5527210,17,38.9058429,-77.0583011,2,1.0,1.0,1.0,162.0
670891535920298286,429389318,11,38.96322000000001,-77.0113873,2,1.0,1.0,1.0,543.0
671630816830978834,280371648,5,38.94384,-77.02159,2,1.0,1.0,1.0,100.0
671802485875852274,122382567,11,38.96698,-77.02269,2,1.0,0.0,1.0,69.0
671802719450953096,122382567,11,38.96698,-77.02269,4,2.0,2.0,2.0,121.0
672047161860884141,22345741,5,38.94648,-77.02527,4,1.0,1.0,0.0,109.0
672684674197361763,469641346,29,38.86716227224482,-76.94506135171005,2,1.0,1.0,0.0,70.0
673779294707565995,8139997,10,38.91417,-77.02131,4,2.0,2.0,2.0,250.0
673827573988285352,48253186,17,38.9058621,-77.0572222,2,1.0,1.0,1.0,186.0
674531915619660561,8139997,9,38.91155,-77.02247,4,2.5,2.0,2.0,318.0
674669758119122433,219493221,13,38.9132,-77.03513,2,,,,
675338144945655256,261762982,9,38.91037,-77.02055,6,1.5,2.0,4.0,299.0
675492138538192745,134046,28,38.92284,-76.99326,1,1.0,1.0,0.0,110.0
675507939042565848,4018160,5,38.95350509639576,-77.0157566578519,3,1.0,1.0,2.0,98.0
675514391806265843,429001229,1,38.90914,-77.01063,4,2.0,2.0,2.0,196.0
677505276715372899,6637404,1,38.91972,-77.01359,4,1.0,2.0,2.0,125.0
678282563750562445,1547715,16,38.89372598521965,-76.98643027074623,4,2.5,2.0,3.0,299.0
678282890096185451,435236518,5,38.9377896,-77.028182,2,1.0,1.0,1.0,74.0
678363560464655996,49420626,1,38.90875,-77.01078,3,1.0,1.0,2.0,121.0
679013388263107894,426021057,24,38.87609,-77.01791,1,1.0,1.0,1.0,60.0
679284588506416995,72132214,21,38.89187,-76.94895,2,1.0,1.0,1.0,80.0
679651980063094778,465768480,18,38.9332722,-77.03770039999999,4,1.0,1.0,2.0,128.0
679821664650594134,487806,1,38.91635,-77.00174,4,2.0,2.0,3.0,95.0
680234784617047263,185885740,1,38.91662,-77.0122,2,,,,
680234819381797784,185885740,1,38.9171,-77.01331,2,,,,
681136513198395827,464139430,9,38.90872,-77.01954,3,1.0,1.0,0.0,106.0
681807200196218315,185885740,1,38.91659,-77.01222,2,,,,
682042241650530176,139711721,5,38.95179,-77.02013,2,1.0,1.0,1.0,159.0
683315835035916402,24615909,28,38.92546,-76.99234,2,1.0,1.0,1.0,102.0
683590767680041261,472636668,31,38.90225,-76.98495,3,1.0,1.0,2.0,137.0
684120699841253560,376678366,8,38.95184,-77.00949,2,1.5,3.0,3.0,120.0
684631559769919257,80553903,20,38.93379,-77.05425,6,2.5,3.0,4.0,421.0
684879089928454819,452896472,9,38.91237,-77.02063,4,1.0,1.0,1.0,112.0
685354329858925275,6259510,16,38.89360719884005,-76.98612364301289,4,1.0,1.0,2.0,137.0
685912699898763114,107434423,16,38.9014437,-77.0009674,4,,2.0,,
687666471274302102,459392781,15,38.9033,-77.01916,4,1.0,2.0,2.0,129.0
687944945731659246,49510866,5,38.94456,-77.01704,2,1.0,1.0,1.0,137.0
688211656685104874,38294216,34,38.8266,-76.99558,1,1.5,1.0,2.0,40.0
688213166348606844,48430258,6,38.92633563087748,-77.10142739604355,2,1.0,0.0,1.0,150.0
688638100314654769,16547546,16,38.89868,-76.98124,4,2.0,2.0,2.0,207.0
689193730412483484,70098073,9,38.9093,-77.02286,6,2.0,3.0,3.0,296.0
689529531023825326,107434423,15,38.9034401,-77.01598609999996,2,1.0,1.0,1.0,127.0
689648967638390546,386682302,28,38.9304,-76.97404,3,1.0,1.0,2.0,108.0
689983161944901459,346644486,26,38.94974,-76.99554,2,1.0,1.0,0.0,98.0
690184472989172575,9877323,28,38.92286,-76.98317,4,1.0,1.0,2.0,176.0
690282481741781960,107434423,15,38.90394,-77.01724,4,,2.0,,
690665383605022888,158126649,7,38.9175,-77.06778,4,2.0,2.0,0.0,124.0
690721541845947142,448001121,12,38.98611,-77.0299,2,2.5,2.0,1.0,200.0
691335397350159021,416777308,15,38.90047,-77.01991,2,1.0,1.0,1.0,287.0
691406740253424509,474561751,21,38.888071911138,-76.94965403527021,2,1.0,1.0,1.0,42.0
691407010648484935,71455448,22,38.9531157,-77.0939258,1,1.0,1.0,1.0,66.0
691450715026092671,2880559,16,38.89547,-76.98543,4,1.0,2.0,2.0,156.0
692595174046996435,294545484,5,38.94160423768943,-77.03519225722977,1,,1.0,,
692732438012159081,464139430,9,38.91094,-77.01935,2,1.0,1.0,0.0,90.0
693446037431953291,177481753,28,38.9247988,-76.9757824,3,1.0,1.0,0.0,115.0
694183718561551453,443316192,31,38.90191,-76.98189,4,1.0,2.0,2.0,90.0
694192892346316699,15304970,28,38.9272082,-76.9759849,5,1.0,2.0,0.0,151.0
694934178052088753,402065431,9,38.91047,-77.03431,3,1.0,0.0,2.0,184.0
695050496892737436,2999039,5,38.9507,-77.03435,1,1.0,1.0,0.0,67.0
695055729181381409,85981799,1,38.92592845240408,-77.00759862698364,4,1.0,1.0,2.0,156.0
695173191440805028,24265498,30,38.89471,-76.9402,8,2.0,3.0,5.0,200.0
695325721350311889,107434423,9,38.9067865,-77.0164119,4,2.0,2.0,2.0,173.0
695498988108973071,181671548,7,38.93183,-77.07347,3,1.0,1.0,0.0,124.0
695509365725974632,30791791,7,38.9211457,-77.078189,7,2.0,3.0,0.0,329.0
695550242887168937,22173461,28,38.93110233121383,-76.99293770550699,9,2.5,4.0,5.0,330.0
696543511714572728,89373138,30,38.8987,-76.94296,6,2.0,3.0,0.0,120.0
697199460466531156,18391363,1,38.91652,-77.00868,6,1.0,2.0,3.0,194.0
697215457375097081,72324225,6,38.9251903,-77.1028274,5,1.5,3.0,4.0,442.0
697784363373346129,39930655,2,38.8823754,-77.0026776,4,1.0,2.0,2.0,282.0
697930417919742168,28274998,31,38.9025,-76.97881,2,1.0,1.0,1.0,95.0
698379870539115046,20410885,11,38.9643,-77.02479,4,1.0,0.0,3.0,162.0
698637647651622607,8139997,10,38.91596,-77.02423,4,2.0,2.0,2.0,219.0
699167527674574132,18257723,16,38.89543,-76.99283,4,1.0,1.0,2.0,142.0
699251603721965400,415808927,24,38.87209,-77.01021,2,1.0,1.0,1.0,249.0
699307112492653083,10602097,1,38.92033,-77.00388,2,,1.0,,
700155225423310092,11298125,8,38.95262,-77.00979,2,1.0,1.0,0.0,85.0
700275417712101005,109759161,1,38.914,-77.01514,7,1.5,2.0,2.0,377.0
700545420713091067,143212276,18,38.92819,-77.02467,4,1.5,2.0,2.0,136.0
702226872782628063,472038137,25,38.96754,-77.05632,3,1.0,1.0,0.0,120.0
703019956621672296,10530921,5,38.948392296417495,-77.01832799626149,10,3.5,4.0,8.0,245.0
703403859685391523,454289951,17,38.90691,-77.0671,3,1.0,0.0,1.0,235.0
703904220791942458,395672427,33,38.87540358,-77.00705564,5,2.0,2.0,3.0,355.0
704311851709231348,2999039,5,38.95063,-77.03481,1,1.0,1.0,0.0,68.0
704331174734499377,294545484,4,38.92106373702249,-77.04526387925328,1,0.0,3.0,1.0,67.0
705262593266969561,148130914,31,38.90749,-76.98804,5,1.0,2.0,3.0,167.0
705307910480790712,477470516,1,38.91493,-77.0126,3,1.0,1.0,2.0,120.0
705873471261878616,477583476,31,38.90156,-76.9822,2,1.0,1.0,1.0,104.0
707120189234346526,168253030,32,38.86116,-76.96186,2,1.0,1.0,1.0,123.0
707231183842639534,477856610,10,38.91485,-77.01904,5,1.5,2.0,3.0,235.0
707947878902457601,46630199,5,38.94858,-77.03627,5,1.0,1.0,3.0,126.0
708195708019714974,478034560,36,38.92837,-76.96794,4,1.0,2.0,0.0,140.0
708441725512940825,4254411,17,38.91225,-77.06803,3,1.0,1.0,2.0,88.0
708841189910088816,119073497,17,38.9142404,-77.0737711,6,1.0,2.0,2.0,244.0
709257389466513516,478241933,28,38.92898,-76.97414,6,2.0,2.0,2.0,154.0
709344692004734462,444177183,8,38.94233,-77.00134,2,1.0,0.0,1.0,91.0
709463021513262423,10137243,18,38.93261,-77.03341,2,1.0,1.0,1.0,88.0
709482163047523246,478304176,11,38.97099,-77.01743,4,1.0,2.0,3.0,120.0
710395126036594581,24991136,22,38.94807806316567,-77.08436876875298,3,1.0,0.0,2.0,150.0
711484349428444114,122382567,11,38.97092405678873,-77.03128172419555,14,4.5,7.0,7.0,848.0
711489752620276616,122382567,11,38.969135393179975,-77.03108122262266,4,1.5,2.0,2.0,258.0
712198248397094572,30283594,16,38.9034,-77.00522,3,,1.0,,
712240302212872635,17633,16,38.89464,-76.99768,2,,1.0,,
712374959745150332,478854915,18,38.92858,-77.02866,4,1.0,2.0,2.0,138.0
713817569121329076,395664930,14,38.88718,-76.93698,4,1.0,2.0,2.0,94.0
714651306276662608,261762982,9,38.90898,-77.02052,4,1.0,1.0,2.0,140.0
715132636624165965,479313312,28,38.93109,-76.97724,4,1.0,2.0,4.0,185.0
715228039137446157,64489332,31,38.90269780000001,-76.97918539999999,2,1.0,1.0,1.0,65.0
716213843783423190,150017454,26,38.9445,-76.99596,2,1.0,1.0,1.0,50.0
716481648372058877,2577711,18,38.9331719,-77.02875089999999,3,1.0,1.0,3.0,65.0
716628755294869721,46630199,20,38.93371,-77.0615,2,1.0,1.0,1.0,110.0
717251577403124204,62969643,18,38.93433,-77.03158,3,1.0,1.0,1.0,135.0
718751535515325844,253075736,24,38.8754541,-77.0097438,2,1.0,1.0,1.0,177.0
719065428939405498,456983037,18,38.93457,-77.02287,1,1.0,1.0,0.0,48.0
719678905731927939,475690891,13,38.9046204209672,-77.0398562500148,2,1.0,1.0,3.0,773.0
719679108109812179,475690891,13,38.9046204209672,-77.0398562500148,2,1.0,1.0,3.0,773.0
720440206382753187,456983037,18,38.93392,-77.02319,1,1.0,1.0,0.0,45.0
720440857971805867,39930655,13,38.91352,-77.03763,2,,1.0,,
720449168088985754,73186059,0,38.86063,-76.97846,2,1.0,1.0,1.0,86.0
720522875946516994,456983037,18,38.93435,-77.02261,1,1.0,1.0,0.0,43.0
720922295143925590,487806,16,38.90097,-77.00126,4,1.0,2.0,2.0,96.0
721118546881506068,184627696,21,38.88446,-76.95772,4,1.0,2.0,3.0,107.0
723011473004142690,437660791,34,38.83888044231167,-77.0046775745391,4,1.0,2.0,2.0,150.0
723981167518559592,27946960,1,38.91537,-77.01013,2,1.0,1.0,1.0,112.0
724820910991848964,2646613,32,38.86286,-76.96563,4,1.0,2.0,2.0,124.0
725386168873512113,46630199,2,38.88419,-76.99196,4,1.0,1.0,3.0,135.0
725566997671992517,481329106,31,38.9063272,-76.97646940000001,5,1.0,2.0,2.0,118.0
726010190322703341,4629990,5,38.94235011670771,-77.03437894167953,2,1.0,1.0,1.0,105.0
726195300926318231,4431073,1,38.91689,-77.01449,5,1.0,1.0,1.0,125.0
726199037925351013,481450323,11,38.96153,-77.01138,3,1.0,1.0,1.0,94.0
726212055760366154,97380647,16,38.89746,-76.97189,2,1.0,1.0,1.0,216.0
726920545177005206,5098569,22,38.95562,-77.08772,3,1.0,1.0,4.0,242.0
727599291647755340,52866506,9,38.908928,-77.0191627,2,1.0,1.0,0.0,141.0
728023437924039960,481760027,16,38.89883,-76.99643,4,1.0,1.0,0.0,129.0
728241871159235839,110602437,33,38.8788507,-77.0060462,1,1.0,1.0,0.0,105.0
728346485754606443,195304747,31,38.902843289401005,-76.98260302816473,4,2.0,2.0,0.0,115.0
729100606757697884,71220366,18,38.93298559999999,-77.031449,3,1.0,1.0,2.0,135.0
729293631284870699,58104446,21,38.88647,-76.95907,3,1.0,2.0,2.0,57.0
729590022712271480,18715163,18,38.92465,-77.02502,2,,1.0,,
729846496062615280,108751582,5,38.95473,-77.01243,10,2.5,3.0,5.0,414.0
730261678675490814,294545484,18,38.92372643639509,-77.02826783050513,1,0.0,1.0,1.0,52.0
730269512964487404,294545484,13,38.91473,-77.04305,1,0.0,4.0,1.0,94.0
730272089280760685,294545484,13,38.91348,-77.04309,1,0.0,1.0,1.0,56.0
730274636251620111,294545484,13,38.91357,-77.04163,1,0.0,4.0,1.0,45.0
730276978729469678,294545484,13,38.91323,-77.04292,1,0.0,1.0,1.0,44.0
730295129907087979,107434423,15,38.900777,-77.016936,2,1.0,0.0,1.0,158.0
730381698103576847,34851986,16,38.89435,-76.99577,3,1.0,1.0,1.0,180.0
731194008566699567,33579876,29,38.86823,-76.96625,6,,2.0,,
731220269166283754,14324494,31,38.90339,-76.98568,5,2.0,2.0,2.0,223.0
731932732471153066,149714218,11,38.9752,-77.02558,3,1.0,1.0,2.0,75.0
732489843692927210,482628161,29,38.87236,-76.98083,6,1.0,2.0,2.0,175.0
733313892352170296,6758479,16,38.90075660569352,-76.9955420455219,4,2.0,2.0,2.0,220.0
733857601151234603,482858079,14,38.88686,-76.92517,10,3.5,4.0,4.0,493.0
734227486139926823,39930655,13,38.91211,-77.03787,2,,1.0,,
734235590770298593,39930655,2,38.88285264301635,-77.00010987066811,4,1.0,1.0,2.0,172.0
734913861543707592,32630954,1,38.91973924597034,-77.01420720748527,3,1.0,1.0,2.0,101.0
735029033670285185,483102320,28,38.92699,-76.96905,6,1.0,2.0,3.0,111.0
736290772669199091,487806,13,38.91395,-77.03697,6,2.5,3.0,3.0,197.0
736479942804253205,1497929,25,38.9685559,-77.0564239,4,1.0,1.0,0.0,115.0
737238036543020174,56743782,28,38.92271,-76.99381,2,1.0,1.0,0.0,80.0
738361667480274974,483710543,34,38.82584,-77.00712,3,,1.0,,
739051786319490848,52369580,16,38.89968935512387,-76.98940638452768,4,1.0,1.0,1.0,139.0
740130764927616686,415835828,36,38.92393,-76.96574,6,1.0,2.0,3.0,140.0
740322188491939236,4806659,38,38.89775,-76.92889,10,3.5,4.0,5.0,395.0
740517356651847571,10642877,22,38.946598158946856,-77.08784753193193,2,1.0,0.0,0.0,106.0
740580903480640568,16274393,2,38.8858,-76.99888,2,,,,
740745677639675854,28274998,14,38.8871994,-76.92549896,8,2.0,3.0,3.0,251.0
740823513270210808,77709061,9,38.91251,-77.01871,4,1.5,2.0,2.0,130.0
741403610900390205,484300464,10,38.91512,-77.02517,3,1.0,1.0,1.0,139.0
741960271860490352,16634686,9,38.91322206013356,-77.02012400293785,6,2.0,2.0,2.0,192.0
741972204882552832,328240103,9,38.9128211,-77.0308763,4,1.0,1.0,2.0,201.0
742181996536137024,5059,1,38.91220117206343,-77.00650978575139,2,1.0,1.0,1.0,85.0
742658886571299552,294545484,10,38.91832,-77.03334,1,0.0,8.0,1.0,61.0
744358272673474628,150017454,26,38.94555237713589,-76.99680827558039,2,1.0,1.0,1.0,53.0
744378233416814620,150017454,26,38.94463,-76.99747,2,1.0,1.0,2.0,60.0
744977833710919729,9391178,18,38.93577,-77.03327,8,,4.0,,
745047499773898781,107075015,14,38.88077,-76.92804,2,1.0,1.0,1.0,50.0
745487747835361126,39930655,13,38.91253,-77.03756,2,,1.0,,
745698132340648754,46630199,31,38.90645,-76.99862,2,1.0,1.0,1.0,120.0
746439961316672597,16279691,33,38.87483,-77.00834,4,2.0,2.0,0.0,200.0
746980730939541699,116877500,11,38.95818914277064,-77.01888910817578,6,,2.0,,
747033353880283165,8503228,18,38.92952,-77.02321,2,1.0,0.0,0.0,75.0
747251062192004530,3073728,6,38.9065206,-77.0825847,2,1.5,1.0,1.0,98.0
747415806617445581,131498215,31,38.90331,-76.98276,2,2.0,2.0,0.0,49.0
747652624623077534,174791615,14,38.89054,-76.92258,1,1.0,1.0,1.0,75.0
747777617175012635,33685401,13,38.91331,-77.03774,10,,4.0,,
747980875628466701,122382567,19,38.84359,-76.98225,12,3.5,5.0,7.0,606.0
748352772117878013,466690931,38,38.89836799111468,-76.92021379214283,2,1.0,1.0,1.0,79.0
748374684995969142,427821215,29,38.8699788,-76.97341970000001,4,1.0,1.0,2.0,135.0
748626422101911866,2771266,13,38.9166308,-77.03870309999999,2,1.0,1.0,1.0,134.0
748718041431401802,114348917,15,38.90592802920245,-77.00927583423784,4,1.0,1.0,2.0,150.0
749429489908823759,64489332,31,38.90269780000001,-76.97918539999999,6,2.0,2.0,5.0,122.0
750038258712750561,7650266,15,38.905393,-77.0179811,5,1.0,2.0,2.0,159.0
750046332026537618,53596345,2,38.88469725447858,-76.99931134601664,4,1.0,2.0,2.0,324.0
750825883804964722,30283594,16,38.907375,-77.00783,3,1.0,1.0,2.0,186.0
751350890109153677,7650266,2,38.88091,-76.99851,3,1.0,1.0,1.0,198.0
751351771989210849,7650266,4,38.92087,-77.04841,2,,1.0,,
752392363395508383,26112700,6,38.9080193,-77.08745139999999,5,2.0,3.0,4.0,487.0
752700541678638171,482628161,29,38.87072,-76.98064,6,1.0,2.0,2.0,230.0
753761226190841019,39930655,13,38.91337649744784,-77.04340383701759,6,1.0,2.0,4.0,298.0
754687771694047851,486683380,5,38.94316236099067,-77.02459730853796,4,2.0,2.0,2.0,168.0
754836280551177016,430298215,4,38.91850951655314,-77.04516874490722,2,1.0,2.0,2.0,139.0
754990829691428215,6165522,3,38.90744,-76.94683,4,1.0,1.0,0.0,70.0
755053687728363868,486756357,8,38.96954180258811,-77.0093960997541,5,1.0,1.0,3.0,115.0
755107958211775962,9944414,18,38.924788762851016,-77.03006951931606,3,1.0,1.0,2.0,173.0
755210107765629620,367480436,34,38.82504,-76.99818,8,2.5,3.0,4.0,162.0
755393140408506059,486831476,17,38.90997,-77.0633,3,1.0,1.0,1.0,249.0
755760300830921064,458318467,28,38.92558,-76.99356,4,1.0,2.0,2.0,175.0
757126830536619351,27659990,28,38.93481,-76.97547,4,1.0,1.0,2.0,121.0
758510491755220857,226254381,4,38.92448,-77.04156,5,,2.0,,
758766303978865963,147435774,1,38.91275515621009,-77.01102312235423,4,1.0,1.0,2.0,140.0
760139811040969744,46630199,9,38.90739,-77.02524,6,1.0,2.0,3.0,218.0
760959765993268082,39930655,2,38.88097,-76.99951,4,1.0,1.0,2.0,122.0
761463736626590659,487806,1,38.91725,-77.01361,4,2.0,2.0,2.0,94.0
761757050205418701,28274998,0,38.8603478,-76.9865917,8,2.0,3.0,3.0,268.0
762234463980899559,296689680,29,38.87739,-76.9672,2,1.0,1.0,1.0,83.0
762515219632116728,192058151,33,38.87816,-77.00294,4,1.0,1.0,1.0,155.0
762533848038047117,247090104,1,38.91800697152704,-77.01101560145617,2,1.0,1.0,1.0,70.0
762548307248475756,247090104,1,38.91800305862444,-77.01089791953564,2,1.0,1.0,1.0,70.0
762561796517183495,23630423,31,38.90495,-76.97698,2,1.0,1.0,1.0,69.0
762951675539832716,307567026,24,38.863783258338174,-77.01250609639682,4,2.0,2.0,0.0,600.0
763286000124616635,488290524,4,38.91641,-77.04936,10,5.0,5.0,6.0,580.0
764580955015049108,176304871,18,38.9340686,-77.0314611,1,1.0,1.0,1.0,64.0
764726564599411423,376678366,8,38.95024,-77.01024,1,,1.0,,
765140540246353688,61647353,5,38.95484864046637,-77.03249375719312,4,1.0,1.0,2.0,109.0
765783457793784230,107434423,15,38.9015012,-77.0180106,2,1.0,0.0,1.0,146.0
765821710220659828,107434423,15,38.90072,-77.01875,2,1.0,1.0,1.0,193.0
765822069810738423,107434423,15,38.9039806,-77.01677649999999,2,1.0,1.0,1.0,163.0
765824223810031098,107434423,15,38.90394,-77.01724,2,1.0,1.0,1.0,214.0
765926351860435299,478854915,18,38.92399,-77.02944,4,1.0,2.0,2.0,157.0
765993321554754705,46630199,5,38.94125,-77.02177,7,3.5,4.0,4.0,243.0
766689976215429869,721359,16,38.89658,-76.99837,1,1.5,1.0,1.0,95.0
768419590801323312,392164706,4,38.91691449621643,-77.04279587678903,2,1.0,1.0,1.0,117.0
769657043209898715,489362461,11,38.96002840052468,-77.02057546261656,2,1.0,1.0,1.0,108.0
769675726403840438,325414537,21,38.89044,-76.94818,2,1.0,1.0,1.0,66.0
770592879241889947,18043397,31,38.90603371815355,-76.97657895724238,6,,3.0,,
770842810808450651,79071533,35,38.86195,-76.99171,4,,2.0,,
771058372239751259,24222354,28,38.93333,-76.98015,8,2.5,4.0,8.0,229.0
771068634574757723,294545484,10,38.91834,-77.03194,1,0.0,8.0,1.0,96.0
771091139772617626,23319440,29,38.8687061,-76.98391649999999,4,1.0,2.0,2.0,89.0
771106507099859791,294545484,10,38.91866,-77.0322,1,0.0,1.0,1.0,82.0
771712588112224652,129029545,22,38.95029,-77.07283,2,1.0,1.0,1.0,129.0
771873919479715921,489766096,31,38.9131534,-76.97265829999999,6,1.5,3.0,3.0,225.0
772441094094860087,489766096,31,38.91423,-76.97346,2,1.0,1.0,2.0,89.0
773236295169446769,423385,1,38.91841695976878,-77.01147166947926,6,,4.0,,
773330550200249052,35004448,18,38.93344638541035,-77.03867621719837,4,1.0,2.0,2.0,129.0
773774425670767331,24578622,2,38.87873,-76.98362,4,1.5,2.0,0.0,185.0
773986570397336334,15585800,2,38.88864,-76.97632,5,2.5,3.0,4.0,306.0
774602380943341504,47077025,36,38.9325594,-76.9683743,1,1.0,1.0,0.0,75.0
774991748286665501,364444003,34,38.84811,-77.0029,2,1.0,1.0,1.0,60.0
775425186364214813,30493939,1,38.9168144,-77.00765179999999,4,1.0,2.0,3.0,179.0
775624398510351109,23630423,31,38.9060776,-76.9760749,2,1.0,1.0,1.0,55.0
775830719226421721,107434423,10,38.916519,-77.02343,2,,1.0,,
776582124164510842,294545484,10,38.91842,-77.0338,1,0.0,8.0,1.0,84.0
776795251869200216,487806,1,38.91651,-77.01328,4,1.0,2.0,2.0,101.0
776840834198206120,137204614,2,38.88429,-76.99018,6,,3.0,,
776995270017531005,604971,5,38.9514632536741,-77.02548622066249,3,1.0,1.0,0.0,85.0
777573941744811129,30283594,16,38.907375,-77.00783,3,,1.0,,
777611574896925185,487806,16,38.90332397214849,-76.99830698310703,8,3.5,3.0,4.0,245.0
778376452965640873,70073336,13,38.915034142765336,-77.04115962186208,8,2.5,3.0,6.0,478.0
778599408634373879,325414537,21,38.89101,-76.94819,3,1.0,1.0,1.0,77.0
779207977346451667,23630423,31,38.9054,-76.97546,2,,1.0,,
779581761173134084,38648,9,38.90753,-77.02892,4,1.0,1.0,1.0,146.0
779835149388344208,21897642,18,38.93313054427976,-77.03026913544177,3,1.0,1.0,1.0,139.0
780354653578693140,46630199,16,38.90265,-76.99973,4,1.0,1.0,2.0,156.0
780393885962138693,294545484,5,38.93795,-77.0204,1,0.0,4.0,1.0,64.0
780729537743309143,491245054,30,38.9010911,-76.9514136,6,3.5,3.0,4.0,237.0
780737323551888295,23630423,31,38.90504,-76.97663,2,,1.0,,
781397821814599608,48566288,11,38.95789,-77.00832,4,,2.0,,
782552813361628121,491550504,10,38.9146994,-77.03330559999999,3,1.0,1.0,2.0,179.0
782670807358564332,491573760,5,38.94351,-77.02484,4,1.0,2.0,2.0,158.0
783276457843231836,30283594,16,38.9034,-77.00522,3,,1.0,,
783276466954275202,30283594,16,38.9034,-77.00522,3,,1.0,,
783276497486977208,30283594,16,38.9034,-77.00522,5,2.0,2.0,3.0,393.0
783330929822235680,39930655,18,38.92899,-77.02299,5,1.0,2.0,3.0,136.0
783981971435886859,108080929,16,38.89767,-76.98731,6,2.5,3.0,5.0,126.0
784951683606392861,416564437,1,38.910074812103,-77.01583687216,7,3.0,3.0,3.0,374.0
785365689895227071,491998018,17,38.90731068370682,-77.05839096935551,3,1.0,1.0,2.0,248.0
785376838748660502,479677537,16,38.90012092177539,-77.0016120343379,1,,1.0,,
785575614889368327,39930655,18,38.93115800226483,-77.02277657346472,5,1.0,2.0,3.0,150.0
785645751940488305,386682302,25,38.95840111492519,-77.0728372855526,3,1.0,0.0,2.0,130.0
785663490745374358,9584811,18,38.93727835357358,-77.01936900615692,4,,2.0,,
785708216151137368,35328672,13,38.91603005226376,-77.03939935294346,2,1.0,0.0,2.0,112.0
786264917768309187,51446803,29,38.870238,-76.981977,8,1.0,3.0,3.0,164.0
786886999228360625,69203193,13,38.9185892,-77.0375814,2,1.0,1.0,2.0,90.0
787192007303933694,69203193,13,38.9185892,-77.0375814,2,,1.0,,
787649568178217387,235029370,5,38.938787871677405,-77.02980344287975,5,1.0,2.0,3.0,177.0
787798855740578866,76492557,14,38.88426370000001,-76.9316284,6,2.5,3.0,3.0,192.0
788462670975387879,52458774,18,38.9339731,-77.02519439999999,2,1.0,1.0,0.0,114.0
789230406048901012,38923544,11,38.97137735126094,-77.02155800238481,6,2.0,3.0,0.0,181.0
789373245192106837,476375,7,38.91747131905037,-77.07249281609754,2,,1.0,,
790079092442549508,69203193,16,38.8944185,-76.9982594,2,,1.0,,
790109452827895532,392164706,4,38.91695952383195,-77.04391644590032,2,1.0,1.0,1.0,129.0
790579933994548476,487806,31,38.90550013459861,-76.97634412814955,6,2.5,2.0,3.0,130.0
790598593985293740,39930655,2,38.88033340107983,-76.99466025844134,4,1.0,1.0,2.0,307.0
790614204985923474,39930655,2,38.88231676162637,-76.99607502195076,4,1.0,1.0,2.0,140.0
791264080712134738,122382567,38,38.90037,-76.92781,8,2.0,2.0,5.0,219.0
791802582064079677,493134238,19,38.8454097,-76.97594029999999,5,2.0,3.0,0.0,326.0
792762345994835829,24953267,20,38.93517287506298,-77.05742023925663,2,1.0,0.0,1.0,92.0
794074062514979473,1507802,28,38.92775915105646,-76.97099148968424,6,2.5,3.0,3.0,399.0
794346620334764847,159982035,34,38.8290506125191,-77.01197980889597,3,2.5,2.0,2.0,165.0
795215883064586701,99322541,22,38.95577514193271,-77.08555212097568,2,1.0,1.0,0.0,134.0
795543867686718442,294545484,20,38.92645385904623,-77.05223145077619,1,,7.0,,
